title_id,title,genre,authors,weekdays,length,subscriber,rating,views,likes,status,daily_pass,synopsis
6995,Back to Chanbi,Romance,jang sawhee,THURSDAY,22,144697,9.37,2400000,187542,ONGOING,False,"Gyeono Kang, a lucky high schooler, used to enjoy the mutual love he shared with the prettiest girl in his class, Chanbi Baek. She was always all about him until an accident wiped her memories of the past year, and just like that, she no longer had feelings for him. But what about Gyeono, whose heart still beats for her? Is it even possible to win her back? Did she really like him back to begin with?! Somebody help!"
4583,Kill the Dragon,Action,"Miss Jisu, J-Sun(REDICE STUDIO), Baeksu Noble",THURSDAY,127,311856,9.32,20900000,1800000,ONGOING,False,"The human race plunged into a war against dragons, who have invaded the earth! At the same time, among the humans arose people with supernatural powers, called psykers. Through the countless sacrifices of psykers, the war seemed to be coming to an end with the human race as the victors. But when a psyker with the ability to see the future foretold that the dragons will be returning in 15 years, the people established Ark, a facility to train children born with psychic abilities to prepare for the last war of the human race. There are only three years remaining until the prophesized war. What will happen next?!"
7357,A Flower Blooms on the Wall,Romance,"Eunjeong, Myeonla, Park Yeong",THURSDAY,13,123089,9.08,1200000,86900,ONGOING,False,"“Of course I recognized you. You’re my first love.” Living a life of being stalked by her first love, Dam Do is visited by her brother’s friend Yun Oh. No longer the boy next door who used to follow her around like a puppy, Yun is now a man, and he acts strangely aloof around her. While Dam has found herself resenting her first love, Yun is secretly quite excited to be around his first love once again. As the two become reacquainted after their time apart, they may be in for a lesson on what love really is."
6244,K.O!,Romance,Sable Studio,THURSDAY,49,155133,9.54,4300000,449001,ONGOING,False,"Seen as a problematic high school student, Joel Mora is feared by all. That is, until Emma, a shy girl from his class, decides to get to know him better. Now, Joel is in the middle of a social whirlwind, trying to find his place."
7007,The Villainous Tyrant has Returned,Fantasy,"Studio wooridle, Jepure",THURSDAY,17,150246,8.82,1800000,161773,ONGOING,False,"Was there ever a greater tragedy than love turned to hate? Such is the tragic downfall of Emperor Ludwig of Berzantium, as he is betrayed and murdered in a fiery blaze by his empress. Olive Charleterre was once a bright young debutante, until her spirit was broken by the emperor’s cruelty. Yet when Ludwig opens his eyes, he finds he has been sent back in time to his childhood. Whether he uses this boon to reclaim his lost love and forge a new path away from his villainous future -- only time will tell."
5986,Night of the Goblin,Action,"munsik, dool",THURSDAY,61,172774,9.24,6200000,450161,ONGOING,False,"Until just a few days ago, Siu Choi was your typical high school student. But suddenly he finds out he’s a descendant of the goblin clan, and thus a half-demon.
In a dark realm of another world there lives the Demon King, the demon who rules over the night and reigns over all demons of the world.
Now, the fight for the throne begins."
853,Adventures of God,Comedy,"Teo, Corey","TUE,",926,1600000,9.38,505700000,34900000,ONGOING,False,"In this slice of (eternal) life, you'll meet God, visit Heaven and learn that what goes on behind the pearly gates isn't exactly the way the good book describes it.  For starters, it's a pretty unhealthy work environment - what with God's ginormous, fragile ego and heavy drinking problem. The good news is that while heaven is a lot less holy than expected, it's much more hilarious too."
6281,Wanna be Friends?,Romance,Giushia,THURSDAY,47,129317,9.64,3500000,340105,ONGOING,False,"Sienna has never been great at making friends. But it’s a new year and a new school, and she’s not going to repeat the mistakes of the past! She’s going to make whole new mistakes as she crashes headfirst into the most popular ice king at school, Ian. The famous student keeps himself closed off from others, but Sienna’s unorthodox methods of making friends will give him more than one heart attack…and maybe…a crush?"
6299,The Fish I Loved,Romance,"WUJUBOMBOM, BUBAL, WOODO, HONG EUN-AE",THURSDAY,48,231324,9.48,6400000,649091,ONGOING,False,"Yana Jeong, a typical girl, runs into a strange man who’s out of breath during one of her part-time jobs. Little did she know that this was Kai Shim, the son of the CEO of a large jewelry corporation called Inoroo, who also happens to be a merman. Yana coincidentally runs in Kai again when she ends up working as a waitress at his birthday party, where a series of accidents lead to the two of them meeting each other again. Will Yana be able to keep up with these unexpected events happening one after another?"
6693,The Password Is 002!,Romance,PADO,THURSDAY,30,110956,9.6,2800000,239438,ONGOING,False,"The night before Sujeong plans to confess her feelings for Dojin, she runs into him on the street and is devastated to find out that he doesn't even know her name. Too afraid to face him in class the next day, Sujeong hides in the storage locker, where she meets Dojin's younger brother Jaeyun. With Jaeyun's help, will she able to win Dojin's heart?"
4526,Lady Liar,Romance,Maripaz Villar,THURSDAY,95,147211,9.72,6700000,1300000,ONGOING,False,"Adara, a lower class girl whose only love is money, comes up with the perfect plan to get her dream job: she’ll pretend to be a refined lady to be hired as a companion for a wealthy family.

The job seems easy and everybody believes she’s the lady she claims to be… except for one person. Always at risk of being exposed, Adara discovers that surrounding herself with lies and pursuing her dreams with her heart untouched will be harder than she thought."
6695,The Dang Clan's Swordmaster Heir Just Wants a Normal Life,Action,"Hwagye, SUPJA, PSG",THURSDAY,32,67445,8.94,1800000,151856,ONGOING,False,"The Dang clan of Sacheon, once renowned for its poison and hidden weapons, is now on the path to its demise.
That is, until Yeonmyeung Dang, an outcast boy of the clan, awakens by recollecting the memories of his past life
as the 'god of swords' who devoted his life to mastering the sword.

Will the boy be able to protect his family and fulfill his dream of living a normal life?"
6994,The Masters Have Subscribed,Action,"DN, kangho HA, KIM KI BAEK",THURSDAY,21,59588,9.21,1000000,97372,ONGOING,False,"“Cheong-un, parry the attack! Move faster or the obstacle course will kill you!”
The progenitors of the great Wudang sect and the mighty Shaolin encounter post-ascension issues when they find themselves reduced to servants in the godly realm. Their only hope and escape from their divine chores lie in the hands of less-than-average Cheong-un, who can hardly beat his peers in the sect.
Can the masters raise an average boy into a master of martial arts and finally relieve themselves of their menial chores?"
6998,You Just Made My Day,Romance,yejo,THURSDAY,13,85251,9.46,1000000,76387,ONGOING,False,"The transfer student Yebom was jealous of Eunho, an honor student everyone liked. Many years later, Yebom’s life feels hopeless and bleak when one day, she finally learns about the reason behind Eunho’s death that occurred a long time ago. Yebom, filled with regret, returns to the time when she was 18 and faces him once again. 
What drove the seemingly perfect boy to death? Yebom is finally ready to hear Eunho’s story. 


This series contains themes regarding suicide and bullying that may not be suitable for all readers. Viewer discretion is advised. If you or someone you know is struggling or in crisis, please reach out for help at Crisis Text Line (http://crisistextline.org/)."
5973,Mage and Mimic,Comedy,Feathermage,"MON,",88,95202,9.54,4600000,617310,ONGOING,False,"Muir the Mimic is tired of living her life in a dungeon. She wants to see the world and explore, and Rowan the Mage might just be her ticket out. But things are rarely that simple. When her goal is in reach a wicked curse tosses a wrench in things. But together maybe the Mage and the Mimic can find a way to have it all!"
4940,Sisters at War,Drama,Maenggi Ki,THURSDAY,90,268144,9.41,12700000,1500000,ONGOING,False,"What if your worst enemy turned out to be your sister? Dark loner Haera and golden child Li-on have always been arch rivals, competing to be the best in their arts high school. Of course, Li-on always seems to win, with the support and privilege provided by her wildly wealthy, world-famous sculptor mother. Then again, Li-on has dark secrets of her own, and there’s just something about Haera -- her authenticity and vision. Will Haera and Li-on ever make peace? After all, there can only be one when it comes to the real deal."
